T F 2    3    3    0    2    2    2    2    2    2    1    0    0   0.0000.00000
    1    1    1    0    0    0  50.00000   0.00000   0.00000   0.00000   0.00000
 -99.000 -99.000 -99.000
 -99.00000 -99.00000 -99.00000  2.922360  0.000710 ! H2O & O3 COLUMNS [GM/CM2]
   36MID-LATITUDE SUMMER 
   3.00000 100.00000  45.00000 136.18962   0.85282   0.00000    0        0.00000
  -99  -99  172    0
 -99.00000 -99.00000 -99.00000 -99.00000 -99.00000 -99.00000   0.00000 -99.00000
    9080.0   14300.0       1.0       1.0NW        W1    
    0   0    0.000  0    0.000  0    1.000
    FREQ   TRANS     SOL TR  SOLAR
 9080.00  0.9545 6.60E-06 6.91E-06                                                              4.656E-02
 9081.00  0.9099 6.32E-06 6.94E-06                                                              9.439E-02
 9082.00  0.7956 5.51E-06 6.92E-06                                                              2.287E-01
 9083.00  0.8414 5.83E-06 6.93E-06                                                              1.727E-01
 9084.00  0.9617 6.64E-06 6.90E-06                                                              3.908E-02
 9085.00  0.9170 6.33E-06 6.90E-06                                                              8.666E-02
 9086.00  0.8419 5.81E-06 6.90E-06                                                              1.721E-01
 9087.00  0.9322 6.46E-06 6.93E-06                                                              7.017E-02
 9088.00  0.9624 6.65E-06 6.91E-06                                                              3.832E-02
 9089.00  0.9142 6.33E-06 6.92E-06                                                              8.972E-02
 9090.00  0.9513 6.58E-06 6.92E-06                                                              4.989E-02
 9091.00  0.8440 5.83E-06 6.91E-06                                                              1.696E-01
 9092.00  0.8803 6.08E-06 6.91E-06                                                              1.275E-01
 9093.00  0.7676 5.33E-06 6.94E-06                                                              2.645E-01
 9094.00  0.9178 6.37E-06 6.94E-06                                                              8.582E-02
 9095.00  0.8996 6.26E-06 6.96E-06                                                              1.058E-01
 9096.00  0.9247 6.44E-06 6.97E-06                                                              7.832E-02
 9097.00  0.9640 6.68E-06 6.93E-06                                                              3.670E-02
 9098.00  0.8904 6.15E-06 6.91E-06                                                              1.161E-01
 9099.00  0.9319 6.38E-06 6.85E-06                                                              7.052E-02
 9100.00  0.8568 5.83E-06 6.81E-06                                                              1.545E-01
 9101.00  0.9240 6.18E-06 6.69E-06                                                              7.907E-02
 9102.00  0.9600 6.40E-06 6.67E-06                                                              4.084E-02
 9103.00  0.9043 5.93E-06 6.56E-06                                                              1.006E-01
 9104.00  0.9649 6.27E-06 6.50E-06                                                              3.569E-02
 9105.00  0.9650 6.28E-06 6.51E-06                                                              3.558E-02
 9106.00  0.9094 6.02E-06 6.62E-06                                                              9.499E-02
 9107.00  0.9007 6.02E-06 6.68E-06                                                              1.045E-01
 9108.00  0.8142 5.52E-06 6.78E-06                                                              2.056E-01
 9109.00  0.9199 6.36E-06 6.91E-06                                                              8.350E-02
 9110.00  0.9438 6.54E-06 6.93E-06                                                              5.782E-02
 9111.00  0.8852 6.10E-06 6.89E-06                                                              1.220E-01
 9112.00  0.9657 6.64E-06 6.88E-06                                                              3.489E-02
 9113.00  0.9663 6.65E-06 6.88E-06                                                              3.427E-02
 9114.00  0.9533 6.51E-06 6.83E-06                                                              4.787E-02
 9115.00  0.9671 6.44E-06 6.66E-06                                                              3.345E-02
 9116.00  0.9676 6.42E-06 6.63E-06                                                              3.295E-02
 9117.00  0.9675 6.40E-06 6.62E-06                                                              3.300E-02
 9118.00  0.9666 6.40E-06 6.62E-06                                                              3.392E-02
 9119.00  0.9616 6.43E-06 6.69E-06                                                              3.919E-02
 9120.00  0.9429 6.48E-06 6.87E-06                                                              5.882E-02
 9121.00  0.9505 6.57E-06 6.91E-06                                                              5.077E-02
 9122.00  0.8613 5.86E-06 6.81E-06                                                              1.493E-01
 9123.00  0.9461 6.44E-06 6.81E-06                                                              5.545E-02
 9124.00  0.8492 5.76E-06 6.78E-06                                                              1.634E-01
 9125.00  0.8293 5.54E-06 6.68E-06                                                              1.872E-01
 9126.00  0.9105 6.05E-06 6.65E-06                                                              9.379E-02
 9127.00  0.9642 6.52E-06 6.76E-06                                                              3.646E-02
 9128.00  0.9668 6.54E-06 6.77E-06                                                              3.381E-02
 9129.00  0.9554 6.45E-06 6.75E-06                                                              4.563E-02
 9130.00  0.9547 6.51E-06 6.82E-06                                                              4.633E-02
 9131.00  0.9652 6.61E-06 6.84E-06                                                              3.543E-02
 9132.00  0.9473 6.47E-06 6.83E-06                                                              5.411E-02
 9133.00  0.8052 5.47E-06 6.80E-06                                                              2.166E-01
 9134.00  0.9392 6.36E-06 6.77E-06                                                              6.276E-02
 9135.00  0.9073 6.10E-06 6.73E-06                                                              9.725E-02
 9136.00  0.9282 6.15E-06 6.62E-06                                                              7.448E-02
 9137.00  0.9573 6.17E-06 6.45E-06                                                              4.369E-02
 9138.00  0.9477 5.88E-06 6.20E-06                                                              5.375E-02
 9139.00  0.9609 5.83E-06 6.07E-06                                                              3.989E-02
 9140.00  0.9660 5.84E-06 6.04E-06                                                              3.457E-02
 9141.00  0.9670 5.90E-06 6.10E-06                                                              3.356E-02
 9142.00  0.9137 5.72E-06 6.25E-06                                                              9.020E-02
 9143.00  0.9613 6.25E-06 6.50E-06                                                              3.944E-02
 9144.00  0.9666 6.44E-06 6.66E-06                                                              3.400E-02
 9145.00  0.9659 6.50E-06 6.73E-06                                                              3.464E-02
 9146.00  0.9174 6.22E-06 6.78E-06                                                              8.617E-02
 9147.00  0.9658 6.57E-06 6.80E-06                                                              3.484E-02
 9148.00  0.9658 6.58E-06 6.81E-06                                                              3.477E-02
 9149.00  0.9576 6.54E-06 6.83E-06                                                              4.337E-02
 9150.00  0.9046 6.21E-06 6.87E-06                                                              1.003E-01
 9151.00  0.8085 5.58E-06 6.90E-06                                                              2.126E-01
 9152.00  0.9296 6.44E-06 6.93E-06                                                              7.303E-02
 9153.00  0.8053 5.62E-06 6.98E-06                                                              2.165E-01
 9154.00  0.9602 6.70E-06 6.98E-06                                                              4.065E-02
 9155.00  0.9661 6.75E-06 6.99E-06                                                              3.450E-02
 9156.00  0.9673 6.75E-06 6.97E-06                                                              3.322E-02
 9157.00  0.9597 6.59E-06 6.87E-06                                                              4.115E-02
 9158.00  0.9672 6.60E-06 6.82E-06                                                              3.338E-02
 9159.00  0.9620 6.57E-06 6.83E-06                                                              3.871E-02
